file,parameter,technology_or_resource,value
Resources.csv,avail_exterior,GASOLINE_RE,1000000000000000.0
Resources.csv,c_op_local,GASOLINE_RE,0.1502
Resources.csv,avail_exterior,DIESEL_RE,1000000000000000.0
Resources.csv,c_op_local,DIESEL_RE,0.1502
Resources.csv,avail_exterior,LFO,1000000000000000.0
Resources.csv,c_op_local,LFO,0.0521
Resources.csv,avail_exterior,LFO_RE,1000000000000000.0
Resources.csv,c_op_local,LFO_RE,0.1502
Resources.csv,avail_exterior,JET_FUEL,1000000000000000.0
Resources.csv,c_op_local,JET_FUEL,0.0359
Resources.csv,avail_exterior,JET_FUEL_RE,1000000000000000.0
Resources.csv,c_op_local,JET_FUEL_RE,0.1502
Resources.csv,avail_exterior,GAS,1000000000000000.0
Resources.csv,c_op_local,GAS,0.0195
Resources.csv,avail_exterior,GAS_RE,1000000000000000.0
Resources.csv,c_op_local,GAS_RE,0.118326
Resources.csv,avail_local,WOOD,136263.89373324998
Resources.csv,c_op_local,WOOD,0.0276331444741419
Resources.csv,avail_local,WET_BIOMASS,1680.299399794
Resources.csv,c_op_local,WET_BIOMASS,0.0237243188527381
Resources.csv,avail_local,ENERGY_CROPS_2,2832.4464881776
Resources.csv,c_op_local,ENERGY_CROPS_2,0.0184671634275097
Resources.csv,avail_local,BIOWASTE,2497.386970130201
Resources.csv,c_op_local,BIOWASTE,0.0002010512980391
Resources.csv,avail_local,BIOMASS_RESIDUES,352.66658651353
Resources.csv,avail_exterior,COAL,1000000000000000.0
Resources.csv,c_op_local,COAL,0.0103
Resources.csv,avail_exterior,URANIUM,1000000000000000.0
Resources.csv,c_op_local,URANIUM,0.0093
Resources.csv,avail_exterior,H2,1000000000000000.0
Resources.csv,c_op_local,H2,0.088003981
Resources.csv,avail_exterior,H2_RE,1000000000000000.0
Resources.csv,c_op_local,H2_RE,0.119242396
Resources.csv,avail_exterior,AMMONIA,1000000000000000.0
Resources.csv,c_op_local,AMMONIA,0.094714031
Resources.csv,avail_exterior,METHANOL,1000000000000000.0
Resources.csv,c_op_local,METHANOL,0.101985823
Resources.csv,avail_exterior,AMMONIA_RE,1000000000000000.0
Resources.csv,c_op_local,AMMONIA_RE,0.081823311
Resources.csv,avail_exterior,METHANOL_RE,1000000000000000.0
Resources.csv,c_op_local,METHANOL_RE,0.111323944
